location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Chicago_US,Mitigation::gt10_ext115_Leverage Chicago's participation in the NRDC (Natural Resources Defense Council),Mitigation,Leverage Chicago's participation in the NRDC (Natural Resources Defense Council),0,0.5834,False,False,False,"The extracted policy is directionally related to waste prevention, but it does not match the ground-truth policy in scope, commitment, or specificity. The ground truth is a citywide commitment that Chicago will implement equitable waste source prevention strategies by 2030. The extracted policy narrows this to participation in an NRDC cohort to pilot food waste prevention and recycling programs, which is a more limited mechanism, omits the equity component, omits the 2030 deadline, and frames the action as piloting rather than implementing broader source prevention strategies. Because it captures a related intent but misses key target, timeline, and breadth details, the match is only partial."
Chicago_US,"Mitigation::gt8_ext128_Reframe Chicago's materials as resources, instead of waste",Mitigation,"Reframe Chicago's materials as resources, instead of waste",0,0.5791,False,False,True,"The extracted policy is directionally aligned with the ground-truth’s waste-reduction intent, since treating materials as resources implies diversion/reuse rather than disposal. However, it is much vaguer than the ground-truth and omits the specific commitments and mechanisms: reducing waste and landfilling through diversion, organics collection, and reuse-oriented building practices. It also lacks clear commitment language. With no source excerpt provided, this is best graded as an imprecise but related match."
Chicago_US,Adaptation::gt57_ext142_Confirmation of resiliency strategy inclusion in the City's hazard mitigation pl,Adaptation,Confirmation of resiliency strategy inclusion in the City's hazard mitigation pl,0,0.6583,False,False,True,"The extracted policy is directionally aligned with the ground-truth because it references resiliency strategy inclusion in the City's hazard mitigation planning, which matches the hazard mitigation integration element. However, it omits key scope and specificity from the ground-truth: there is no mention of enabling community resiliency, community-led projects, or that this is a commitment under Strategy 3/Pillar 5. It captures only part of the delivery mechanism and weakens the full commitment."
Chicago_US,Mitigation::gt16_ext145_Miles of off-street trails,Mitigation,Miles of off-street trails,0,0.5615,False,False,False,"The extracted policy partially matches the ground-truth by referring to off-street trails, which are one component of the policy. However, it omits the broader commitment to expand both high-quality/low-stress on-street bikeways and off-street trails, and it reduces the action to a vague metric phrase ('Miles of off-street trails') without the expansion commitment or scope. Directionally correct but too incomplete and unspecific for a full match."
Chicago_US,Mitigation::gt2_ext147_Number and percentage of buildings retrofitted,Mitigation,Number and percentage of buildings retrofitted,0,0.5592,False,False,True,"The extracted policy is directionally related to building retrofits, but it is too vague to match the ground-truth commitment. It omits the key quantified target (20%), the covered sector (industrial buildings), the jurisdictional commitment (Chicago), and the deadline (by 2030). It also reads more like a metric/category than a policy commitment."
Chicago_US,Adaptation::gt46_ext153_Total megawatts of Chicago-based community renewable energy,Adaptation,Total megawatts of Chicago-based community renewable energy,-1,0.664,False,False,False,"The extracted policy does not match the ground-truth commitment. The ground truth is a specific demand response investment target for Chicago with quantified milestones (1,000 MW by 2024 and 3,000 MW by 2035). The extraction instead refers vaguely to 'Chicago-based community renewable energy,' which is a different policy area, provides no targets or deadlines, and omits the investment/demand response mechanism."
Chicago_US,"Mitigation::gt33_ext155_Total megawatts of clean, renewable energy installed on City property",Mitigation,"Total megawatts of clean, renewable energy installed on City property",0,0.6388,False,False,True,"The extracted policy is directionally related to the ground-truth topic—clean renewable energy installed on City property—but it is only a metric label, not the policy commitment itself. It omits the quantified target of 30 megawatts, the deadline of 2030, and the commitment to install projects. With no source excerpt provided, there is no basis to confirm stronger alignment. This is therefore too vague and incomplete for a full match."
Chicago_US,Mitigation::gt45_ext161_Ensure 150 megawatts of energy storage,Mitigation,Ensure 150 megawatts of energy storage,0,0.7086,False,False,True,"The extracted policy captures the core commitment and quantitative target ('150 megawatts of energy storage') but omits the deadline ('by 2025') present in the ground-truth. With no source excerpt provided, there is no basis to assess contradiction, but the missing timeframe makes it less specific and therefore only a partial match."
Chicago_US,Mitigation::gt21_ext162_Expand use of commuter benefits,Mitigation,Expand use of commuter benefits,0,0.7117,False,False,True,"The extracted policy matches the general intent of the ground-truth policy ('expand use of commuter benefits') but omits the key deadline 'by 2024.' With no source excerpt provided, accuracy beyond this cannot be verified. Directionally correct but missing specificity."
Chicago_US,Mitigation::gt6_ext163_Increase Chicago-based community renewables to 20 megawatts,Mitigation,Increase Chicago-based community renewables to 20 megawatts,0,0.9046,False,False,True,"The extraction matches the core policy action and target amount ('increase Chicago-based community renewables to 20 megawatts'), but it omits the deadline 'by 2025' from the ground truth. With no source excerpt provided, there is no basis to assess stronger contradiction, so this is directionally correct but missing a key specificity detail."
Chicago_US,Mitigation::gt5_ext164_Install 5 megawatts of co-owned community solar projects,Mitigation,Install 5 megawatts of co-owned community solar projects,0,0.7576,False,False,True,"The extraction matches the core action and target quantity: installing 5 megawatts of co-owned community solar projects. However, it omits the deadline ('by 2025'), which is a key specificity element in the ground-truth policy. With no source excerpt provided, there is no basis to assess stronger contradiction, so this is directionally correct but incomplete."
Chicago_US,Adaptation::gt53_ext165_Integrate community resilience and climate justice criteria into department-leve,Adaptation,Integrate community resilience and climate justice criteria into department-leve,0,0.7827,False,False,True,"The extracted policy matches the core action and scope of the ground-truth: integrating community resilience and climate justice criteria into department-level strategic planning and annual budget setting. However, it omits the deadline ""by 2023,"" which is a key specificity element. With no source document excerpt provided, there is no basis to assess stronger or weaker commitment language beyond this omission. Directionally correct but less specific than the ground truth."
Chicago_US,Mitigation::gt9_ext166_Introduce community-wide organic waste collection,Mitigation,Introduce community-wide organic waste collection,0,0.7087,False,False,True,"The extracted policy matches the core action in the ground truth: introducing community-wide organic waste collection. However, it omits key specifics present in the ground truth, namely the deadline ('by 2025') and the decomposition component. With no source document excerpt provided, this is directionally correct but incomplete on specificity and delivery mechanism."
Chicago_US,Adaptation::gt58_ext167_Resource community-led climate infrastructure projects,Adaptation,Resource community-led climate infrastructure projects,0,0.6709,False,False,False,"The extracted policy matches the core action and scope of the ground-truth ('resource community-led climate infrastructure projects'), but it omits the deadline 'by 2022.' Without the time-bound element, the extraction is directionally correct but less specific than the ground-truth."
Chicago_US,"Mitigation::gt15_ext172_MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS",Mitigation,"MAKE WALKING, BIKING, OR TRANSIT VIABLE OPTIONS FOR ALL TRIPS",1,0.6013,True,True,True,"The extracted policy closely matches the ground-truth in scope and commitment: both state making walking, biking, and/or transit viable options for all trips. Although the source excerpt is not provided, relative to the ground-truth this is an accurate restatement with no meaningful loss of specificity or contradiction."
Chicago_US,"Adaptation::gt50_ext183_Coverage percentage of air quality monitoring at CTA stations, and targeted bus ",Adaptation,"Coverage percentage of air quality monitoring at CTA stations, and targeted bus ",-1,0.5709,False,True,False,"The extracted policy does not match the ground-truth commitment. The ground-truth is a citywide commitment to establish a robust outdoor air quality monitoring network by 2025. The extracted policy instead refers to a metric about coverage percentage at CTA stations and targeted bus stops, which narrows the scope, omits the 2025 deadline, and does not state the commitment to establish the network. Without source text, this is an inaccurate and incomplete match."
Chicago_US,Mitigation::gt12_ext201_Improve high-density residential recycling ordinance compliance based on 2020 Ch,Mitigation,Improve high-density residential recycling ordinance compliance based on 2020 Ch,-1,0.5901,False,True,False,"The extracted policy does not match the ground-truth policy. The ground truth is a specific construction and demolition waste diversion commitment with a quantified target (75%) and deadline (2030). The extracted policy instead refers to improving compliance with a high-density residential recycling ordinance based on an Inspector General report, which is a different policy area, with no matching target, timeline, or mechanism tied to construction and demolition waste diversion."
Chicago_US,Mitigation::gt36_ext254_Enact policies that support electrified renovations and new construction by 2023,Mitigation,Enact policies that support electrified renovations and new construction by 2023,1,0.8062,True,False,True,"The extracted policy matches the ground-truth exactly in scope, timing, and commitment: enacting policies to support electrified renovations and new construction by 2023. The omission of 'Chicago' does not change the substantive policy when evaluated against the provided ground-truth statement."
Chicago_US,Mitigation::gt19_ext255_INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMEN,Mitigation,INCREASE TRANSIT PERFORMANCE AND ENCOURAGE EQUITABLE TRANSIT-ORIENTED DEVELOPMEN,1,0.6563,True,True,True,"The extracted policy matches the ground-truth essentially verbatim in scope and commitment: it states 'increase transit performance and encourage equitable transit-oriented development,' which is equivalent to 'improve transit performance and encourage equitable transit-oriented development.' No source excerpt is provided to assess finer specificity, but relative to the ground-truth this is an accurate match with no material omissions or contradictions."
Chicago_US,Adaptation::gt59_ext266_Confirmation of resiliency strategy inclusion in the City's hazard mitigation pl,Adaptation,Confirmation of resiliency strategy inclusion in the City's hazard mitigation pl,0,0.6818,False,True,True,"The extracted policy is directionally aligned with the ground-truth because it refers to including resiliency strategy in the City's hazard mitigation planning. However, it omits key specifics: it does not mention 'community' resiliency strategies, lacks the deadline of 2023, and weakens the commitment by framing it as a generic 'confirmation of inclusion' rather than the clearer commitment to integrate those strategies. With no source excerpt provided, this is only a partial, vague match rather than a fully specific one."
Chicago_US,Adaptation::gt52_ext286_No current formal clean-energy partnership or programs between the City of Chica,Adaptation,No current formal clean-energy partnership or programs between the City of Chica,-1,0.5753,False,True,False,"The extracted policy does not match the ground-truth policy. The ground truth is a specific commitment by Chicago to publish clean energy just transition metrics by 2022, with a clear action and deadline. The extracted statement instead claims there is no current formal clean-energy partnership or programs with the electric distribution utility, which is a different topic and does not capture the commitment, target, or timeline. With no source excerpt provided to support the extracted claim, this is a non-match."
Chicago_US,Adaptation::gt48_ext306_Total megawatts of Chicago-based community renewable energy,Adaptation,Total megawatts of Chicago-based community renewable energy,-1,0.6058,False,True,False,"The extracted policy does not match the ground-truth. The ground-truth is a specific reporting commitment: Chicago will report energy burden by community area by 2023. The extraction instead refers vaguely to 'Total megawatts of Chicago-based community renewable energy,' which is a different topic, lacks the reporting action, omits the community-area energy burden focus, and provides no deadline. This is not a meaningful match."
Chicago_US,"Nature-Based Solutions::gt40_ext351_Strengthen policies that support installation of green roofs and walls, tree pla",Nature-Based Solutions,"Strengthen policies that support installation of green roofs and walls, tree pla",1,0.8078,True,False,False,"The extracted policy matches the ground-truth almost exactly in scope, timing, and mechanism: it specifies strengthening policies to support green roofs and walls, tree planting, and other vegetative cover by 2023. The only omission is the actor ('Chicago'), but there is no contradiction or loss of substantive policy content."
Chicago_US,Mitigation::gt26_ext376_Prioritize existing buildings for loading dock electrification,Mitigation,Prioritize existing buildings for loading dock electrification,-1,0.619,False,True,True,"The extracted policy does not match the ground-truth. The source policy commits to enabling electric freight loading docks at commercial and industrial buildings with specific coverage and deadlines: new buildings by 2025 and existing buildings by 2030. The extraction instead says to prioritize existing buildings, which reverses the sequencing/emphasis and omits the commitment, building types, and both deadlines. This is materially inaccurate rather than merely vague."
Chicago_US,Mitigation::gt4_ext403_□ Do long-term power purchase agreements with renewable developments located out,Mitigation,□ Do long-term power purchase agreements with renewable developments located out,-1,0.6158,False,False,True,"The extracted policy does not match the ground-truth commitment. The ground truth is a substantive strategy: connecting communities to renewable energy through community ownership and access to renewable generation. The extraction instead frames a yes/no evaluative question about whether long-term power purchase agreements outside Chicago include community investment benefits. It misses the core commitment to community ownership and renewable access, does not state a policy action or commitment, and narrows the mechanism to PPAs and investment benefits not present in the ground-truth wording."
Dakar_SN,Mitigation::gt9_ext0_Reduce GHG emissions by 54% by 2050.,Mitigation,Reduce GHG emissions by 54% by 2050.,1,0.6771,True,True,True,"The extracted policy matches the ground-truth exactly on the quantified target (54%), subject (GHG emissions), and deadline (by 2050). Although the source excerpt is not provided, relative to the ground-truth this is an exact match in scope and specificity."
Dakar_SN,Mitigation::gt10_ext1_Reduce the energy bill in the built heritage of the City of Dakar by 75% by 2050,Mitigation,Reduce the energy bill in the built heritage of the City of Dakar by 75% by 2050,1,0.9034,True,True,False,"The extracted policy matches the ground-truth exactly in scope (built heritage of Dakar), quantified target (75% reduction in energy bill), and deadline (by 2050). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no material omission or contradiction."
Dakar_SN,"Adaptation::gt1_ext4_Strengthen networks for observing, measuring and collecting climate, coastal and",Adaptation,"Strengthen networks for observing, measuring and collecting climate, coastal and",1,0.7944,True,False,True,"The extracted policy matches the ground-truth exactly in substance and scope: it commits to strengthening networks for observing, measuring, and collecting climate, coastal, and urban pollution data. The only omission is the actor/location 'Dakar,' but there is no contradiction and the core commitment and mechanism are fully preserved. No source excerpt is provided to assess against original wording, so grading is based on agreement with the ground-truth."
Dakar_SN,Adaptation::gt2_ext5_Reduce the number of people vulnerable to  the  effects  of  climate  change  th,Adaptation,Reduce the number of people vulnerable to  the  effects  of  climate  change  th,1,0.7112,True,False,True,"The extracted policy matches the ground-truth almost verbatim in scope, commitment, and mechanism: reducing vulnerability to climate change through awareness-raising and communication. No source excerpt is provided to test against, but relative to the ground truth this is an exact match aside from omission of 'Dakar will,' which does not materially change the policy content."
Dakar_SN,Adaptation::gt3_ext6_Reduce the vulnerability of populations to heatwaves.,Adaptation,Reduce the vulnerability of populations to heatwaves.,1,0.7265,True,False,True,"The extracted policy matches the ground-truth exactly in substance: reducing the vulnerability of populations to heatwaves. The omission of 'Dakar will' does not change scope or commitment, and there are no additional targets, deadlines, or mechanisms in the ground-truth to miss. With no source excerpt provided, there is no evidence of contradiction."
Dakar_SN,Adaptation::gt4_ext7_Increase initiatives to protect populations against risks and disasters linked t,Adaptation,Increase initiatives to protect populations against risks and disasters linked t,1,0.73,True,False,True,"The extracted policy matches the ground-truth almost exactly. It preserves the same core commitment and scope: increasing initiatives to protect populations from risks and disasters associated with extreme events and climate change. The only omission is the actor/location 'Dakar,' but there is no contradiction or material loss of policy meaning. No quantified targets, deadlines, or mechanisms are present in either version, so specificity is matched."
Dakar_SN,Mitigation::gt5_ext8_Reduce air pollutants by 2030 to improve air quality and lower the rate of respi,Mitigation,Reduce air pollutants by 2030 to improve air quality and lower the rate of respi,1,0.7364,True,False,False,"The extracted policy matches the ground-truth exactly in commitment, target year (2030), and intended outcomes (improved air quality and reduced respiratory disease). The only omission is the jurisdiction 'Dakar,' but with no source document provided, the substantive policy content aligns fully."
Dakar_SN,Adaptation::gt6_ext9_Increase urban green spaces by 150 ha in Dakar by 2030.,Adaptation,Increase urban green spaces by 150 ha in Dakar by 2030.,1,0.9114,True,False,False,"The extracted policy matches the ground-truth exactly in scope (Dakar), quantified target (150 hectares), action (increase urban green spaces), and deadline (by 2030). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and accurate match."
Dakar_SN,Adaptation::gt7_ext10_Increase areas of ecological urban agriculture  and  access  to  better  quality,Adaptation,Increase areas of ecological urban agriculture  and  access  to  better  quality,1,0.7608,True,False,False,"The extracted policy matches the ground-truth closely in scope, target year, and intent. It includes the same core commitments: increasing areas of ecological urban agriculture and improving access to better quality agricultural products by 2030 to strengthen food security. The only minor variation is 'citizens' food security' instead of 'food security,' which does not materially change the meaning. No contradiction or missing key detail is present."
Dakar_SN,Adaptation::gt8_ext11_Increase the proportion of infrastructure adapted and resilient to climate risks,Adaptation,Increase the proportion of infrastructure adapted and resilient to climate risks,1,0.7637,True,False,True,"The extracted policy matches the ground-truth policy exactly in scope and commitment: both state an increase in the proportion of infrastructure adapted and resilient to climate risks. The only omission is the location name 'Dakar,' but there is no contradiction or change in meaning, and no additional specificity exists in the ground truth beyond that."
Dakar_SN,Mitigation::gt14_ext12_Compost 50% of organic waste and 30% of garden waste by 2050.,Mitigation,Compost 50% of organic waste and 30% of garden waste by 2050.,1,0.7954,True,True,True,"The extracted policy matches the ground-truth target and deadline exactly: 50% of organic waste and 30% of garden waste to be composted by 2050. Although it omits the subject ('Dakar aims'), the core commitment, quantified targets, and timeline are preserved with no contradiction."
Dakar_SN,Adaptation::gt15_ext13_Treat 32% of wastewater by 2050 through activated sludge treatment.,Adaptation,Treat 32% of wastewater by 2050 through activated sludge treatment.,1,0.7946,True,True,False,"The extracted policy matches the ground-truth exactly in target (32% of wastewater), deadline (by 2050), and mechanism (activated sludge treatment). Although the source excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no meaningful loss of specificity."
Dakar_SN,Adaptation::gt0_ext17_Upgrade the City of Dakar for Access to Climate Finance,Adaptation,Upgrade the City of Dakar for Access to Climate Finance,-1,0.6051,False,True,True,"The extracted policy does not match the ground-truth commitment. The ground truth is an adaptation/public health objective: improving the living environment and public hygiene to strengthen resilience. The extracted text instead refers to 'Access to Climate Finance,' which is a different mechanism/topic and not supported by the stated policy. With no source excerpt provided to bridge this gap, this is a mismatch rather than a vague paraphrase."
Dakar_SN,Mitigation::gt12_ext22_Development of rapid bus transport (BRT),Mitigation,Development of rapid bus transport (BRT),0,0.5802,False,False,True,"The extracted policy is directionally related to the ground-truth because it identifies BRT development, but it misses the quantified target (20% modal share), the deadline (by 2050), and omits the TER component entirely (15% modal share). With no source excerpt provided to verify wording, this is best graded as an imprecise partial match rather than a contradiction."
Geneva_CH,Mitigation::gt0_ext0_Reduce greenhouse gas (GHG) emissions by 60% by 2030 and achieve carbon neutrali,Mitigation,Reduce greenhouse gas (GHG) emissions by 60% by 2030 and achieve carbon neutrali,1,0.7174,True,True,True,"The extracted policy matches the ground-truth policy exactly in target, timeline, and commitment content: a 60% GHG emissions reduction by 2030 and carbon neutrality by 2050. The only omission is the actor ('The City of Geneva'), but the policy substance itself is fully aligned. No source excerpt is provided to assess against original wording, but relative to the ground truth this is a precise match."
Hiroshima_JP,"Mitigation::gt0_ext0_Set citywide greenhouse gas emissions reduction targets for FY2020, FY2030, and ",Mitigation,"Set citywide greenhouse gas emissions reduction targets for FY2020, FY2030, and ",0,0.7619,False,True,True,"The extraction matches the general policy scope and baseline year: citywide greenhouse gas reduction targets for FY2020, FY2030, and FY2050 relative to FY2013. However, it omits the quantified targets (5%, 30%, and 80% reductions), which are the key specificity details in the ground truth. With no source excerpt provided to verify wording, this is directionally correct but too vague to count as a full match."
Hiroshima_JP,Mitigation::gt13_ext2_Set FY2020 total energy use reduction target of 5%.,Mitigation,Set FY2020 total energy use reduction target of 5%.,-1,0.5615,False,True,False,"The extracted policy does not match the ground truth. The reference policy is specifically about greenhouse gas emissions from city-office/government operations, with quantified targets of 5.1% below FY2013 by FY2020 and 30% below FY2013 by FY2030. The extraction instead refers to total energy use, gives only a 5% target, omits the FY2013 baseline, and misses the FY2030 target entirely. This changes the policy scope and weakens specificity."
Hiroshima_JP,Mitigation::gt3_ext10_Increase cumulative household fuel cell introductions (FY2020/FY2030 targets).,Mitigation,Increase cumulative household fuel cell introductions (FY2020/FY2030 targets).,0,0.699,False,False,True,"The extracted policy matches the general topic and intent of the ground-truth—household fuel cell installations with FY2020/FY2030 targets—but it omits the specific quantified targets of 15,000 by FY2020 and 56,000 by FY2030. It is therefore directionally correct but too vague on specificity."
Hiroshima_JP,Resource Efficiency::gt4_ext11_Increase household LED lighting adoption (FY2020/FY2030 targets).,Resource Efficiency,Increase household LED lighting adoption (FY2020/FY2030 targets).,0,0.7102,False,False,True,"The extracted policy matches the general topic and indicates there are FY2020/FY2030 targets for household LED lighting adoption, but it omits the quantified adoption levels and participation details in the ground truth: more than 80% LED adoption by 50% of citizens by FY2020 and almost 100% by FY2030. Because the core intent is correct but key specificity is missing, this is directionally correct but too vague for a full match."
Hiroshima_JP,Mitigation::gt5_ext12_Increase Eco Action 21 and ISO14001 introductions (FY2020/FY2030 targets).,Mitigation,Increase Eco Action 21 and ISO14001 introductions (FY2020/FY2030 targets).,0,0.6662,False,False,True,"The extraction is directionally correct because it identifies the same policy area—expanding adoption/introduction of Eco Action 21 and ISO14001—and notes that there are FY2020/FY2030 targets. However, it omits the quantified targets (500 by FY2020 and 1,000 by FY2030), the cumulative nature of the adoption goal, and the scope specifying offices. With no source excerpt provided, there is no evidence of contradiction, but the extraction is too vague to count as a full match."
Hiroshima_JP,Mitigation::gt6_ext13_Increase office LED lighting adoption (FY2020/FY2030 targets).,Mitigation,Increase office LED lighting adoption (FY2020/FY2030 targets).,0,0.6811,False,False,False,"The extracted policy matches the general scope and timing of the ground-truth (office LED lighting adoption with FY2020/FY2030 targets), but it omits the specific quantified targets of 88.1% by FY2020 and almost 100% by FY2030. Without those key details, it is directionally correct but too vague on specificity."
Hiroshima_JP,Mitigation::gt7_ext14_Increase BEMS adoption in offices (FY2020/FY2030 targets).,Mitigation,Increase BEMS adoption in offices (FY2020/FY2030 targets).,0,0.7057,False,False,False,"The extracted policy matches the general intent and scope of the ground-truth—BEMS adoption in offices with FY2020/FY2030 milestones—but it omits the specific quantified targets (13% by FY2020 and 47% by FY2030). Without those key details, it is directionally correct but too vague on specificity."
Hiroshima_JP,Mitigation::gt8_ext15_Increase next generation vehicle ownership share (FY2020/FY2030 targets).,Mitigation,Increase next generation vehicle ownership share (FY2020/FY2030 targets).,0,0.6784,False,False,True,"The extracted policy matches the general topic and indicates there are FY2020/FY2030 targets for increasing next-generation vehicle ownership share, which is directionally consistent with the ground-truth. However, it omits the specific quantified targets of 19% by FY2020 and 38% by FY2030, and therefore lacks key specificity. With no source excerpt provided, there is no basis to confirm stronger commitment language or additional mechanisms."
Hiroshima_JP,Mitigation::gt9_ext16_Increase public transport users (FY2020 target).,Mitigation,Increase public transport users (FY2020 target).,0,0.6039,False,False,False,"The extracted policy matches the general intent and timeframe of the ground-truth: it concerns increasing public transport users by FY2020. However, it omits the key quantified target of 598,000 people per day and does not capture the full specificity of the commitment. With no source excerpt provided, it cannot be verified further, but relative to the ground-truth it is directionally correct yet vague."
Hiroshima_JP,Mitigation::gt10_ext18_Reduce incineration amount of waste (FY2020 target).,Mitigation,Reduce incineration amount of waste (FY2020 target).,0,0.6649,False,False,False,"The extracted policy matches the general intent of the ground-truth on waste incineration and includes the FY2020 target year, but it is too vague and omits the key quantified target of 295,000 tons per year. It also misses the parallel waste generation target of 826 g per person per day. With no source excerpt provided, accuracy cannot be further verified, but relative to the ground-truth this is directionally correct yet underspecified."
Hiroshima_JP,Mitigation::gt11_ext21_Introduce dispersed power in city facilities (FY2020/FY2030 targets).,Mitigation,Introduce dispersed power in city facilities (FY2020/FY2030 targets).,0,0.6986,False,False,True,"The extracted policy matches the general topic and indicates there are FY2020/FY2030 targets for introducing dispersed power in city facilities, but it omits the key quantified targets from the ground truth: cumulative installations of 1 by FY2020 and 8 by FY2030. Without those numbers, the extraction is directionally correct but lacks specificity."
Hiroshima_JP,Mitigation::gt12_ext22_Increase number of smart communities (FY2020/FY2030 targets).,Mitigation,Increase number of smart communities (FY2020/FY2030 targets).,0,0.6815,False,False,True,"Directionally matches the ground-truth topic and timeframe by referring to FY2020/FY2030 targets for increasing smart communities. However, it omits the specific quantified targets (3 cumulative by FY2020 and 10 by FY2030) and does not capture the full specificity of the commitment. With no source excerpt provided, accuracy cannot be further verified, so this is a vague but generally correct match rather than a complete one."
Hiroshima_JP,Mitigation::gt2_ext29_Increase ZEB adoption in newly-built buildings (mid-term target).,Mitigation,Increase ZEB adoption in newly-built buildings (mid-term target).,0,0.7143,False,False,False,"The extraction is directionally aligned with the ground truth because it refers to increasing ZEB adoption in newly built buildings. However, it misses key specifics: the scope is narrowed incorrectly/ambiguously from newly built apartment buildings to all newly built buildings, the target of 'almost 100%' is omitted, and the deadline 'by FY2030' is replaced with the vague 'mid-term target.' Commitment strength and specificity are therefore substantially weakened, though the general intent matches."
Kuwait_KW,Adaptation::gt0_ext0_Increase the resilience of the fisheries and marine sector to climate change,Adaptation,Increase the resilience of the fisheries and marine sector to climate change,0,0.7957,False,True,True,"The extracted policy matches the general intent of the ground-truth—improving resilience of the fisheries and marine sector to climate change—but it omits important specificity. The ground-truth identifies this as an Adaptation Plan and specifies short-, medium-, and long-term actions aimed at increasing resilience of both marine ecosystems and fisheries. The extraction is directionally correct but too vague on mechanism and scope."
Kuwait_KW,Nature-Based Solutions::gt1_ext1_Enhance awareness by involving the local community in the protection and sustain,Nature-Based Solutions,Enhance awareness by involving the local community in the protection and sustain,1,1.0,True,True,False,"The extracted policy exactly matches the ground-truth policy in wording, scope, and commitment. Both state enhancing awareness through local community involvement in protection and sustainable consumption of marine life. No source excerpt is provided to test against, but relative to the ground truth this is a precise match."
Kuwait_KW,Nature-Based Solutions::gt2_ext2_Provide financial and technical support to institutions and sectors responsible ,Nature-Based Solutions,Provide financial and technical support to institutions and sectors responsible ,1,1.0,True,True,False,"The extracted policy exactly matches the ground-truth policy in scope, commitment, and mechanism: providing financial and technical support to institutions and sectors responsible for marine life protection. There are no missing or altered targets, deadlines, or qualifiers relative to the ground truth. Although no source excerpt is provided to verify against the original document, the extraction is an exact match to the reference policy."
Kuwait_KW,Mitigation::gt3_ext3_Increase awareness about the Marine Ecosystem and the impact of climate change o,Mitigation,Increase awareness about the Marine Ecosystem and the impact of climate change o,1,0.9678,True,True,False,"The extracted policy matches the ground-truth exactly in scope and wording, with only trivial capitalization differences ('Marine Ecosystem'). Both state the same commitment: increasing awareness about the marine ecosystem and climate change impacts on it. No source excerpt is provided to assess against, but relative to the ground-truth this is a precise match."
Kuwait_KW,Adaptation::gt4_ext4_Undertake risk and vulnerability assessment of the fishers' value chain.,Adaptation,Undertake risk and vulnerability assessment of the fishers' value chain.,1,0.9366,True,True,True,"The extracted policy matches the ground-truth almost exactly in action and scope: conducting a risk and vulnerability assessment of the fisheries/fishers value chain. The wording difference ('fishers' value chain' vs 'fisheries value chain') is minor and does not materially change the core commitment. No source excerpt is provided to test against, but relative to the ground-truth this is an accurate match."
Kuwait_KW,Adaptation::gt5_ext5_Enhance technical (individual and institutional) capacities on the impact of cli,Adaptation,Enhance technical (individual and institutional) capacities on the impact of cli,1,0.9857,True,True,True,"The extracted policy is effectively identical to the ground-truth policy. It preserves the same scope (individual and institutional capacities), action (enhance technical capacities), and subject matter (impact of climate change on fisheries). There are no missing targets, deadlines, or mechanisms because none are present in the ground truth."
Kuwait_KW,Nature-Based Solutions::gt6_ext6_Designation of new marine protected areas.,Nature-Based Solutions,Designation of new marine protected areas.,1,0.9077,True,True,True,"The extracted policy matches the ground-truth exactly in scope and commitment: both state the designation/designate of new marine protected areas. With no source excerpt provided, there is no evidence of missing qualifiers or contradiction."
Kuwait_KW,Nature-Based Solutions::gt7_ext7_Develop and implement local marine conservation and restoration options.,Nature-Based Solutions,Develop and implement local marine conservation and restoration options.,1,1.0,True,True,True,"The extracted policy exactly matches the ground-truth policy in scope, commitment, and specificity: 'Develop and implement local marine conservation and restoration options.' With no source excerpt provided, there is no evidence of contradiction or missing detail relative to the ground truth."
Kuwait_KW,Adaptation::gt11_ext8_Prepare of marine ecosystem-based adaptation strategy measures in areas at risk ,Adaptation,Prepare of marine ecosystem-based adaptation strategy measures in areas at risk ,1,0.9533,True,True,False,"The extracted policy matches the ground-truth essentially verbatim, with only a minor grammatical error ('Prepare of'). It preserves the same scope (marine ecosystem-based adaptation), action (prepare strategy measures), and target area (areas at risk of climate change impacts). No contradiction or loss of specificity is present."
Kuwait_KW,Adaptation::gt12_ext9_Develop adaptive management to rapidly changing marine regimes with Climate Chan,Adaptation,Develop adaptive management to rapidly changing marine regimes with Climate Chan,1,0.9756,True,True,True,"The extracted policy closely matches the ground-truth in scope and intent: both state developing adaptive management for rapidly changing marine regimes under climate change. The wording differs slightly ('to rapidly changing' vs. 'for rapidly changing' and 'with Climate Change' vs. 'under climate change'), but there is no material change in meaning, scope, or commitment. Neither version includes quantified targets, deadlines, or mechanisms, so specificity is equivalently limited rather than missing relative to the ground truth."
Kuwait_KW,Adaptation::gt13_ext10_Develop prediction capacity to anticipate possible future consequences of Climat,Adaptation,Develop prediction capacity to anticipate possible future consequences of Climat,1,0.9539,True,True,True,"The extracted policy closely matches the ground-truth in scope and wording. It preserves the core commitment to develop prediction capacity, anticipate future climate change consequences, and focus on threatened marine ecosystems. The differences ('possible future consequences' and awkward phrasing of 'most threatened ecosystems in the marine') do not materially change the meaning. No source document excerpt is provided to test against, but relative to the ground-truth this is a strong match."
